timestamp,pitch,yaw,roll,accel_x,accel_y,accel_z
3088914,-3.6,10.0,-0.0,0.61,0.00,9.61
3088964,-3.6,10.0,-0.0,0.61,0.00,9.61
3089014,-3.6,10.0,-0.0,0.61,0.00,9.61
3089064,-3.6,10.0,-0.0,0.61,0.00,9.61
3089114,-3.6,10.0,-0.0,0.61,0.00,9.65
3089164,-3.6,10.0,-0.0,0.61,0.00,9.61
3089214,-3.6,10.0,-0.0,0.61,0.00,9.65
3089264,-3.6,10.0,-0.0,0.61,0.00,9.61
3089314,-3.6,10.0,-0.0,0.61,0.00,9.65
3089364,-3.6,10.0,-0.0,0.61,0.00,9.65
3089414,-3.6,10.0,-0.0,0.61,0.00,9.61
3089464,-3.6,10.0,-0.0,0.61,0.04,9.61
3089514,-3.6,10.0,-0.0,0.61,0.00,9.61
3089564,-3.6,10.0,-0.0,0.61,0.00,9.61
3089614,-3.6,10.0,-0.0,0.61,0.00,9.61
3089664,-3.6,10.0,-0.0,0.61,0.00,9.61
3089714,-3.6,10.0,-0.0,0.61,0.00,9.61
3089764,-3.6,10.0,-0.0,0.61,0.00,9.61
3089814,-3.6,10.0,-0.0,0.61,0.00,9.61
3089864,-3.6,10.0,-0.0,0.61,0.00,9.61
3089914,-3.6,10.0,-0.0,0.61,0.00,9.61
3089964,-3.6,10.0,-0.0,0.61,0.00,9.65
3090014,-3.6,10.0,-0.0,0.61,0.00,9.65
3090064,-3.6,10.0,-0.0,0.61,0.00,9.61
3090114,-3.6,10.0,-0.0,0.61,0.00,9.65
3090164,-3.6,10.0,-0.0,0.61,0.00,9.61
3090214,-3.6,10.0,-0.0,0.61,0.00,9.61
3090264,-3.6,10.0,-0.0,0.61,0.00,9.61
3090314,-3.6,10.0,-0.0,0.61,0.00,9.61
3090364,-3.6,10.0,-0.0,0.61,0.00,9.61
3090414,-3.6,10.0,-0.0,0.61,0.00,9.65
3090464,-3.6,10.0,-0.0,0.61,0.00,9.61
3090514,-3.6,10.0,-0.0,0.61,0.00,9.61
3090564,-3.6,10.0,-0.0,0.61,0.00,9.61
3090614,-3.6,10.0,-0.0,0.61,0.00,9.61
3090664,-3.6,10.0,-0.0,0.61,0.00,9.65
3090714,-3.6,10.0,-0.0,0.61,0.00,9.61
3090764,-3.6,10.0,-0.0,0.61,0.00,9.61
3090814,-3.6,10.0,-0.0,0.61,0.00,9.61
3090864,-3.6,10.0,-0.0,0.61,0.00,9.65
3090914,-3.6,10.0,-0.0,0.61,0.00,9.61
3090964,-3.6,10.0,-0.0,0.61,0.00,9.61
3091014,-3.6,10.0,-0.0,0.61,0.00,9.65
3091064,-3.6,10.0,-0.0,0.61,0.00,9.61
3091114,-3.6,10.0,-0.0,0.61,0.00,9.61
3091164,-3.6,10.0,-0.0,0.61,0.00,9.65
3091214,-3.6,10.0,-0.0,0.61,0.00,9.61
3091264,-3.6,10.0,-0.0,0.61,0.00,9.61
3091314,-3.6,10.0,-0.0,0.61,0.00,9.61
3091364,-3.6,10.0,-0.0,0.61,0.00,9.61
3091414,-3.6,10.0,-0.0,0.61,0.00,9.61
3091464,-3.6,10.0,-0.0,0.61,0.00,9.61
3091514,-3.6,10.0,-0.0,0.61,0.00,9.65
3091564,-3.6,10.0,-0.0,0.61,0.00,9.65
3091614,-3.6,10.0,-0.0,0.61,0.00,9.61
3091664,-3.6,10.0,-0.0,0.61,0.00,9.65
3091714,-3.6,10.0,-0.0,0.61,0.00,9.65
3091764,-3.6,10.0,-0.0,0.61,0.00,9.61
3091814,-3.6,10.0,-0.0,0.61,0.00,9.61
3091864,-3.6,10.0,-0.0,0.61,0.00,9.61
3091914,-3.6,10.0,-0.0,0.61,0.00,9.65
3091964,-3.6,10.0,-0.0,0.61,0.00,9.61
3092014,-3.6,10.0,-0.0,0.61,0.00,9.61
3092064,-3.6,10.0,-0.0,0.61,0.00,9.61
3092114,-3.6,10.0,-0.0,0.61,0.00,9.61
3092164,-3.6,10.0,-0.0,0.61,0.00,9.61
3092214,-3.6,10.0,-0.0,0.61,0.00,9.61
3092264,-3.6,10.0,-0.0,0.61,0.00,9.61
3092314,-3.6,10.0,-0.0,0.61,0.00,9.65
3092364,-3.6,10.0,-0.0,0.61,0.00,9.61
3092414,-3.6,10.0,-0.0,0.61,0.00,9.61
3092464,-3.6,10.0,-0.0,0.61,0.00,9.61
3092514,-3.6,10.0,-0.0,0.61,0.00,9.61
3092564,-3.6,10.0,-0.0,0.61,0.00,9.65
3092614,-3.6,10.0,-0.0,0.61,0.00,9.61
3092664,-3.6,10.0,-0.0,0.61,0.00,9.65
3092714,-3.6,10.0,-0.0,0.61,0.00,9.61
3092764,-3.6,10.0,-0.0,0.61,0.00,9.61
3092814,-3.6,10.0,-0.0,0.61,0.00,9.61
3092864,-3.6,10.0,-0.0,0.61,0.00,9.61
3092914,-3.6,10.0,-0.0,0.61,0.00,9.61
3092964,-3.6,10.0,-0.0,0.61,0.00,9.61
3093014,-3.6,10.0,-0.0,0.61,0.00,9.61
3093064,-3.6,10.0,-0.0,0.61,0.00,9.65
3093114,-3.6,10.0,-0.0,0.61,0.00,9.61
3093164,-3.6,10.0,-0.0,0.61,0.00,9.61
3093214,-3.6,10.0,-0.0,0.61,0.00,9.65
3093264,-3.6,10.0,-0.0,0.61,0.00,9.65
3093314,-3.6,10.0,-0.0,0.61,0.04,9.61
3093364,-3.6,10.0,-0.0,0.61,0.00,9.61
3093414,-3.6,10.0,-0.0,0.61,0.00,9.61
3093464,-3.6,10.0,-0.0,0.61,0.00,9.65
3093514,-3.6,10.0,0.0,0.61,0.00,9.65
3093564,-3.6,10.0,0.0,0.61,0.00,9.61
3093614,-3.6,10.0,0.0,0.61,0.00,9.61
3093664,-3.6,10.0,0.0,0.61,0.00,9.61
3093714,-3.6,10.0,0.0,0.61,0.00,9.65
3093764,-3.6,10.0,0.0,0.61,0.00,9.65
3093814,-3.6,10.0,0.0,0.61,0.00,9.61
3093864,-3.6,10.0,0.0,0.61,0.00,9.65
3093914,-3.6,10.0,0.0,0.61,0.00,9.61
3093964,-3.6,10.0,0.0,0.61,0.00,9.61
3094014,-3.6,10.0,0.0,0.61,0.00,9.65
3094064,-3.6,10.0,0.0,0.61,0.00,9.61
3094114,-3.6,10.0,0.0,0.61,0.00,9.61
3094164,-3.6,10.0,0.0,0.61,0.00,9.61
3094214,-3.6,10.0,0.0,0.65,0.00,9.61
3094264,-3.6,10.0,0.0,0.61,0.04,9.65
3094314,-3.6,9.9,-0.1,0.57,0.00,9.73
3094364,-3.6,9.9,-0.1,0.50,-0.15,9.65
3094414,-2.5,10.0,-0.5,0.54,-0.57,10.42
3094464,-2.5,10.0,-0.5,-0.38,-0.42,11.00
3094514,-1.7,9.8,-1.5,-1.07,0.11,11.00
3094564,-1.7,9.8,-1.5,-0.96,-0.04,10.00
3094614,-4.8,9.3,-2.5,-0.65,-0.34,10.61
3094664,-4.8,9.3,-2.5,-0.50,-0.84,9.73
3094714,-7.8,7.8,-2.7,-0.08,-0.61,9.39
3094764,-7.8,7.8,-2.7,0.23,-0.73,8.82
3094814,-8.8,5.3,-2.4,0.65,-0.96,8.89
3094864,-8.8,5.3,-2.4,0.65,-0.15,8.66
3094914,-9.1,3.9,-1.7,1.23,-1.30,7.51
3094964,-9.1,3.9,-1.7,2.14,-0.69,8.85
3095014,-9.3,2.9,-0.4,2.41,0.42,7.55
3095064,-9.3,2.9,-0.4,2.64,1.57,7.89
3095114,-8.5,2.7,0.0,2.61,0.80,8.62
3095164,-8.5,2.7,0.0,2.61,2.95,7.01
3095214,-8.0,2.4,-0.8,3.22,-0.88,9.54
3095264,-8.0,2.4,-0.8,2.91,0.57,8.92
3095314,-5.8,0.4,-1.3,2.91,-1.07,10.57
3095364,-5.8,0.4,-1.3,1.30,1.95,9.00
3095414,-5.2,-1.3,-2.7,2.11,0.34,10.30
3095464,-5.2,-1.3,-2.7,1.34,0.80,10.65
3095514,-7.5,-2.7,-4.3,2.30,-0.73,8.35
3095564,-7.5,-2.7,-4.3,2.18,-3.10,9.27
3095614,-7.3,-1.9,-4.1,1.53,-2.99,8.04
3095664,-7.3,-1.9,-4.1,1.27,-0.84,8.93
3095714,-5.2,0.1,-3.9,0.84,-0.30,9.12
3095764,-5.2,0.1,-3.9,1.04,-0.73,10.00
3095814,-4.1,3.4,-3.9,0.50,-1.80,8.96
3095864,-4.1,3.4,-3.9,0.57,-2.14,9.08
3095914,-2.1,4.0,-3.3,0.30,-1.19,9.46
3095964,-2.1,4.0,-3.3,0.00,-0.46,9.69
3096014,0.9,3.0,-2.2,-0.23,0.00,10.00
3096064,0.9,3.0,-2.2,-0.11,-0.15,9.89
3096114,3.4,3.0,-2.2,-0.54,-0.19,10.77
3096164,3.4,3.0,-2.2,-0.88,-0.84,9.89
3096214,5.0,3.3,-2.4,-0.84,-1.57,9.42
3096264,5.0,3.3,-2.4,-1.04,-0.69,9.77
3096314,7.0,2.8,-3.9,-1.15,-0.92,9.93
3096364,7.0,2.8,-3.9,-1.42,-0.30,10.27
3096414,8.5,3.0,-5.8,-1.61,-0.84,9.69
3096464,8.5,3.0,-5.8,-1.91,-1.00,9.77
3096514,9.9,3.0,-6.9,-2.03,-0.46,9.31
3096564,9.9,3.0,-6.9,-2.11,-0.96,9.65
3096614,11.7,3.8,-7.7,-1.95,-1.46,9.65
3096664,11.7,3.8,-7.7,-1.91,-1.53,10.07
3096714,12.7,4.0,-7.8,-2.14,-1.72,9.81
3096764,12.7,4.0,-7.8,-2.34,-1.91,10.11
3096814,13.3,3.6,-7.8,-2.38,-1.61,10.61
3096864,13.3,3.6,-7.8,-2.49,-1.84,10.27
3096914,13.2,3.5,-8.1,-2.34,-1.42,10.84
3096964,13.2,3.5,-8.1,-2.80,-2.14,10.19
3097014,12.2,3.4,-9.4,-2.45,-1.53,10.61
3097064,12.2,3.4,-9.4,-2.76,-1.61,10.41
3097114,10.4,4.4,-10.3,-2.07,-1.61,11.26
3097164,10.4,4.4,-10.3,-2.03,-2.07,11.50
3097214,6.9,6.0,-10.6,-1.76,-2.80,10.30
3097264,6.9,6.0,-10.6,-1.68,-2.22,9.81
3097314,4.3,4.8,-11.6,-1.42,-1.04,9.92
3097364,4.3,4.8,-11.6,-0.88,-2.61,9.54
3097414,3.2,4.1,-13.3,-1.00,-1.91,11.04
3097464,3.2,4.1,-13.3,-0.57,-3.18,8.84
3097514,2.3,2.7,-13.8,-0.57,-1.15,11.41
3097564,2.3,2.7,-13.8,-0.11,-2.87,8.84
3097614,0.8,2.2,-13.7,0.08,-3.95,8.20
3097664,0.8,2.2,-13.7,0.15,-4.10,9.04
3097714,0.8,-1.6,-11.2,-0.04,-2.64,8.82
3097764,0.8,-1.6,-11.2,-0.08,-1.53,9.54
3097814,2.5,-3.0,-10.2,-0.11,-2.26,10.57
3097864,2.5,-3.0,-10.2,0.08,-2.91,8.62
3097914,0.5,-3.6,-11.4,-0.19,-0.92,8.54
3097964,0.5,-3.6,-11.4,0.08,-1.34,8.46
3098014,-0.2,-4.1,-11.3,0.38,-0.88,9.54
3098064,-0.2,-4.1,-11.3,1.11,-1.84,8.43
3098114,-2.8,-5.6,-11.8,1.42,-1.53,9.12
3098164,-2.8,-5.6,-11.8,0.96,-1.57,8.70
3098214,-5.7,-6.5,-11.6,1.42,-0.96,8.31
3098264,-5.7,-6.5,-11.6,1.68,-0.88,8.20
3098314,-5.7,-6.5,-11.6,1.34,0.08,7.47
3098364,-7.3,-6.8,-9.4,1.42,-1.04,8.46
3098414,-7.0,-6.0,-6.8,1.07,-0.57,8.85
3098464,-7.0,-6.0,-6.8,0.92,-0.50,9.08
3098514,-6.6,-4.3,-3.2,0.65,-0.84,9.89
3098564,-6.6,-4.3,-3.2,0.54,-1.23,10.49
3098614,-9.0,-2.0,-1.7,0.69,-0.42,8.50
3098664,-9.0,-2.0,-1.7,0.96,-1.38,9.20
3098714,-9.0,-2.0,-1.7,1.30,-0.04,10.04
3098764,-11.3,-0.2,-0.5,1.99,-1.42,9.46
3098814,-11.3,-0.2,-0.5,1.99,-0.34,8.88
3098864,-16.9,2.0,1.9,2.61,-1.00,8.62
3098914,-16.9,2.0,1.9,2.91,-0.19,8.35
3098964,-20.1,2.4,3.6,2.87,0.04,8.58
3099014,-20.9,1.8,4.3,3.07,0.77,8.39
3099064,-20.9,1.8,4.3,3.07,0.57,8.62
3099114,-19.2,1.3,4.5,2.95,1.19,9.00
3099164,-19.2,1.3,4.5,2.95,0.96,9.12
3099214,-17.7,1.7,3.6,2.68,0.69,8.84
3099264,-17.7,1.7,3.6,2.68,0.04,8.46
3099314,-17.7,1.7,3.6,2.57,0.34,8.58
3099364,-15.3,1.9,2.2,2.45,-0.11,8.58
3099414,-15.3,1.9,2.2,2.11,0.23,9.31
3099464,-12.1,1.4,2.0,2.11,0.19,9.54
3099514,-12.1,1.4,2.0,1.80,0.23,9.46
3099564,-10.6,0.8,1.2,1.80,-0.08,8.96
3099614,-9.0,0.3,0.2,1.49,-0.11,9.43
3099664,-9.0,0.3,0.2,1.27,0.00,9.23
3099714,-7.7,0.0,-0.7,1.07,-0.19,9.50
3099764,-7.7,0.0,-0.7,1.07,-0.15,9.46
3099814,-7.0,0.1,-2.4,1.04,-0.38,9.50
3099864,-7.0,0.1,-2.4,1.04,-0.54,9.61
3099914,-7.0,0.1,-2.4,1.00,-0.73,9.50
3099964,-6.1,0.2,-3.7,0.92,-0.80,9.58
3100014,-6.1,0.2,-3.7,0.96,-0.96,9.89
3100064,-5.0,0.4,-5.0,0.80,-0.88,9.93
3100114,-5.0,0.4,-5.0,0.57,-1.23,9.43
3100164,-3.5,0.6,-6.3,0.42,-1.11,9.61
3100214,-1.8,0.7,-7.1,0.42,-0.65,10.19
3100264,-1.8,0.7,-7.1,0.46,-0.80,11.19
3100314,-0.6,1.3,-7.2,0.57,-1.07,11.53
3100364,-0.6,1.3,-7.2,0.77,-1.65,10.77
3100414,-1.4,2.0,-7.6,1.15,-1.76,10.69
3100464,-1.4,2.0,-7.6,1.34,-1.68,9.93
3100514,-3.0,2.4,-8.0,1.68,-1.27,9.80
3100564,-3.0,2.4,-8.0,1.84,-1.04,9.30
3100614,-3.0,2.4,-8.0,1.84,-0.65,9.42
3100664,-4.2,2.5,-8.1,1.95,-1.38,9.04
3100714,-4.2,2.5,-8.1,1.72,-1.15,9.81
3100764,-3.8,1.8,-7.8,1.88,-1.95,9.46
3100814,-3.8,0.5,-6.9,0.88,-1.27,8.93
3100864,-3.8,0.5,-6.9,0.54,-1.34,9.00
3100914,-3.3,-0.6,-5.7,-0.19,-1.53,10.00
3100964,-3.3,-0.6,-5.7,-0.69,-2.14,9.85
3101014,-3.9,-2.6,-5.6,-1.11,-1.72,9.38
3101064,-3.9,-2.6,-5.6,-0.96,-1.04,9.39
3101114,-3.7,-5.0,-4.6,-0.73,0.92,9.96
3101164,-3.7,-5.0,-4.6,-0.69,1.76,10.27
3101214,-3.7,-5.0,-4.6,-1.00,1.30,10.34
3101264,-3.7,-4.3,-4.1,-1.04,0.61,10.45
3101314,-3.7,-4.3,-4.1,-0.84,0.57,9.93
3101364,-4.7,-1.8,-3.6,-0.57,0.73,10.19
3101414,-4.7,-1.8,-3.6,0.00,0.19,9.46
3101464,-5.3,2.2,-2.9,0.57,-0.61,9.93
3101514,-6.2,6.7,-2.6,1.42,-1.95,9.27
3101564,-6.2,6.7,-2.6,1.53,-2.11,9.27
3101614,-6.2,6.7,-2.6,2.07,-2.80,9.00
3101664,-6.3,9.0,-2.3,2.22,-2.87,8.96
3101714,-6.0,8.6,-2.5,2.18,-2.49,9.12
3101764,-6.0,8.6,-2.5,1.88,-2.07,9.23
3101814,-6.0,8.6,-2.5,1.57,-1.53,9.50
3101864,-5.9,6.4,-3.5,1.30,-0.84,9.46
3101914,-5.9,6.4,-3.5,0.61,-0.54,9.42
3101964,-5.6,4.3,-5.1,0.46,-0.38,9.69
3102014,-5.6,4.3,-5.1,0.19,0.04,9.65
3102064,-5.1,2.3,-5.2,-0.19,1.27,9.89
3102114,-4.5,1.7,-4.9,0.04,0.84,9.23
3102164,-4.5,1.7,-4.9,0.27,-0.11,9.46
3102214,-4.5,1.7,-4.9,0.61,-1.23,10.07
3102264,-3.2,2.4,-4.8,0.73,-1.30,10.07
3102314,-3.2,2.4,-4.8,0.84,-1.65,9.77
3102364,-2.8,2.6,-4.9,0.84,-1.19,9.54
3102414,-2.8,2.6,-4.9,0.57,-0.92,9.73
3102464,-2.0,1.9,-4.0,0.30,-0.46,9.65
3102514,-2.0,1.9,-4.0,0.30,-0.80,9.73
3102564,-1.5,1.6,-3.7,0.19,-0.30,9.80
3102614,-1.5,1.6,-3.7,0.23,-0.38,9.84
3102664,-2.3,1.3,-3.4,0.46,-0.65,9.50
3102714,-2.3,1.3,-3.4,0.61,-0.34,9.96
3102764,-3.5,0.9,-1.0,0.80,-0.11,10.04
3102814,-3.5,0.9,-1.0,0.50,0.04,9.61
3102864,-3.8,0.9,0.0,0.57,0.00,9.61
3102914,-3.8,0.9,0.0,0.57,-0.08,9.65
3102964,-3.8,0.9,-0.2,0.57,0.00,9.61
3103014,-3.8,0.9,-0.2,0.57,-0.04,9.61
3103064,-3.8,0.9,-0.2,0.57,-0.04,9.61
3103114,-3.8,0.9,-0.2,0.57,-0.04,9.61
3103164,-3.8,0.9,-0.2,0.57,-0.04,9.61
3103214,-3.8,0.9,-0.2,0.57,-0.04,9.61
3103264,-3.7,0.9,-0.2,0.57,-0.04,9.61
3103314,-3.7,0.9,-0.2,0.57,-0.04,9.65
3103364,-3.7,0.9,-0.2,0.57,0.00,9.61
3103414,-3.7,0.9,-0.2,0.57,-0.04,9.65
3103464,-3.7,0.9,-0.2,0.57,-0.04,9.61
3103514,-3.7,0.9,-0.2,0.57,-0.04,9.61
3103564,-3.7,0.9,-0.2,0.57,-0.04,9.61
3103614,-3.7,0.9,-0.2,0.57,-0.04,9.65
3103664,-3.6,0.9,-0.2,0.57,-0.04,9.61
3103714,-3.6,0.9,-0.2,0.57,-0.04,9.65
3103764,-3.6,0.9,-0.2,0.57,-0.04,9.61
3103814,-3.6,0.9,-0.2,0.57,-0.04,9.61
3103864,-3.6,0.9,-0.2,0.57,-0.04,9.65
3103914,-3.6,0.9,-0.2,0.57,0.00,9.61
3103964,-3.6,0.9,-0.2,0.57,0.00,9.61
3104014,-3.6,0.9,-0.2,0.57,-0.04,9.61
3104064,-3.6,0.9,-0.2,0.57,-0.04,9.65
3104114,-3.6,0.9,-0.2,0.57,-0.04,9.61
3104164,-3.6,0.9,-0.2,0.57,-0.04,9.65
3104214,-3.6,0.9,-0.2,0.57,-0.04,9.61
3104264,-3.5,0.9,-0.2,0.57,-0.04,9.65
3104314,-3.5,0.9,-0.2,0.57,-0.04,9.65
3104364,-3.5,0.9,-0.2,0.57,-0.04,9.61
3104414,-3.5,0.9,-0.2,0.57,-0.04,9.65
3104464,-3.5,0.9,-0.2,0.57,-0.04,9.65
3104514,-3.5,0.9,-0.2,0.57,-0.04,9.61
3104564,-3.5,0.9,-0.2,0.57,-0.04,9.65
3104614,-3.5,0.9,-0.2,0.57,-0.04,9.65
3104664,-3.5,0.9,-0.2,0.57,-0.04,9.61
3104714,-3.5,0.9,-0.2,0.57,0.00,9.65
3104764,-3.5,0.9,-0.2,0.57,-0.04,9.65
3104814,-3.5,0.9,-0.2,0.57,-0.04,9.65
3104864,-3.5,0.9,-0.2,0.57,-0.04,9.61
3104914,-3.5,0.9,-0.2,0.57,-0.04,9.65
3104964,-3.5,0.9,-0.2,0.57,-0.04,9.61
3105014,-3.5,0.9,-0.2,0.57,-0.04,9.61
3105064,-3.5,0.9,-0.2,0.57,-0.04,9.61
3105114,-3.5,0.9,-0.2,0.57,-0.04,9.65
3105164,-3.5,0.9,-0.2,0.57,-0.04,9.61
3105214,-3.5,0.9,-0.2,0.57,-0.04,9.65
3105264,-3.5,0.9,-0.2,0.57,0.00,9.61
3105314,-3.5,0.9,-0.2,0.57,-0.04,9.61
3105364,-3.5,0.9,-0.2,0.57,-0.04,9.61
3105414,-3.5,0.9,-0.2,0.57,-0.04,9.65
3105464,-3.5,0.9,-0.2,0.57,-0.04,9.61
3105514,-3.5,0.9,-0.2,0.57,0.00,9.65
3105564,-3.5,0.9,-0.2,0.57,-0.04,9.65
3105614,-3.5,0.9,-0.2,0.57,-0.04,9.61
3105664,-3.4,0.9,-0.2,0.57,-0.04,9.61
3105714,-3.4,0.9,-0.2,0.57,-0.04,9.65
3105764,-3.4,0.9,-0.2,0.57,-0.04,9.61
3105814,-3.4,0.9,-0.2,0.57,-0.04,9.61
3105864,-3.4,0.9,-0.2,0.57,-0.04,9.61
3105914,-3.4,0.9,-0.2,0.57,-0.04,9.61
3105964,-3.4,0.9,-0.2,0.57,0.00,9.61
3106014,-3.4,0.9,-0.2,0.57,-0.04,9.65
3106064,-3.4,0.9,-0.2,0.57,-0.04,9.65
3106114,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106164,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106214,-3.4,0.9,-0.2,0.57,-0.04,9.65
3106264,-3.4,0.9,-0.2,0.57,-0.04,9.65
3106314,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106364,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106414,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106464,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106514,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106564,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106614,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106664,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106714,-3.4,0.9,-0.2,0.57,-0.04,9.65
3106764,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106814,-3.4,0.9,-0.2,0.57,-0.04,9.61
3106864,-3.4,0.9,-0.2,0.57,-0.04,9.65
3106914,-3.4,0.9,-0.2,0.57,0.00,9.61
3106964,-3.4,0.9,-0.2,0.57,-0.04,9.65
3107014,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107064,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107114,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107164,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107214,-3.4,0.9,-0.2,0.57,-0.04,9.65
3107264,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107314,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107364,-3.4,0.9,-0.2,0.57,-0.04,9.65
3107414,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107464,-3.4,0.9,-0.2,0.57,-0.04,9.65
3107514,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107564,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107614,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107664,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107714,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107764,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107814,-3.4,0.9,-0.2,0.57,-0.04,9.65
3107864,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107914,-3.4,0.9,-0.2,0.57,-0.04,9.61
3107964,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108014,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108064,-3.4,0.9,-0.2,0.57,-0.04,9.65
3108114,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108164,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108214,-3.4,0.9,-0.2,0.57,-0.04,9.65
3108264,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108314,-3.4,0.9,-0.2,0.57,-0.04,9.65
3108364,-3.4,0.9,-0.2,0.57,-0.04,9.65
3108414,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108464,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108514,-3.4,0.9,-0.2,0.57,-0.04,9.65
3108564,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108614,-3.4,0.9,-0.2,0.57,-0.04,9.65
3108664,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108714,-3.4,0.9,-0.2,0.57,-0.04,9.65
3108764,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108814,-3.4,0.9,-0.2,0.57,-0.04,9.65
3108864,-3.4,0.9,-0.2,0.57,-0.04,9.61
3108914,-3.4,0.9,-0.2,0.57,-0.04,9.65
3108964,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109014,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109064,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109114,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109164,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109214,-3.4,0.9,-0.2,0.57,-0.04,9.65
3109264,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109314,-3.4,0.9,-0.2,0.57,-0.04,9.65
3109364,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109414,-3.4,0.9,-0.2,0.57,-0.04,9.65
3109464,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109514,-3.4,0.9,-0.2,0.57,-0.04,9.65
3109564,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109614,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109664,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109714,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109764,-3.4,0.9,-0.2,0.57,-0.04,9.65
3109814,-3.4,0.9,-0.2,0.57,-0.04,9.65
3109864,-3.4,0.9,-0.2,0.57,-0.04,9.61
3109914,-3.4,0.9,-0.2,0.57,-0.04,9.65
3109964,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110014,-3.4,0.9,-0.2,0.57,-0.04,9.65
3110064,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110114,-3.4,0.9,-0.2,0.57,-0.04,9.65
3110164,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110214,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110264,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110314,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110364,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110414,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110464,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110514,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110564,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110614,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110664,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110714,-3.4,0.9,-0.2,0.57,0.00,9.61
3110764,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110814,-3.4,0.9,-0.2,0.57,-0.04,9.65
3110864,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110914,-3.4,0.9,-0.2,0.57,-0.04,9.61
3110964,-3.4,0.9,-0.2,0.57,-0.04,9.61
3111014,-3.4,0.9,-0.2,0.57,-0.04,9.65
3111064,-3.4,0.9,-0.2,0.57,-0.04,9.65
3111114,-3.4,0.9,-0.2,0.57,-0.04,9.61
3111164,-3.4,0.9,-0.2,0.57,-0.04,9.61
3111214,-3.4,0.9,-0.2,0.57,-0.04,9.61
3111264,-3.4,0.9,-0.2,0.57,-0.04,9.61
3111314,-3.4,0.9,-0.2,0.57,-0.04,9.65
3111364,-3.4,0.9,-0.2,0.57,-0.04,9.61
3111414,-3.4,0.9,-0.2,0.57,-0.04,9.65
3111464,-3.4,0.9,-0.2,0.57,-0.04,9.61
3111514,-3.4,0.9,-0.2,0.57,-0.04,9.65
3111564,-3.4,0.9,-0.2,0.57,-0.04,9.65
3111614,-3.4,0.9,-0.2,0.57,-0.04,9.65
